Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
DECISIÓN N° 203,AMPLIACIÓN DE PLAZOS DE LA RESERVA DE MERCADO DE PRODUCTOS DE LA DECISIÓN 108 E INICIO DE PRODUCCIÓN DEL PRODUCTO BIÓXIDO DE MANGANESO,7/01/1985,DEC203.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC203.doc,4,Decisiones
DECISIÓN N° 202,II PROGRAMA ANDINO DE LA ROYA Y LA BROCA DEL CAFÉ,7/01/1985,DEC202.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC202.doc,10,Decisiones
DECISIÓN N° 201,PRESUPUESTO DEL TRIBUNAL DE JUSTICIA DEL ACUERDO DE CARTAGENA PARA EL AÑO 1985,7/01/1985,DEC201.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC201.doc,4,Decisiones
DECISIÓN N° 200,PRESUPUESTO DE LA JUNTA PARA EL AÑO 1985,7/01/1985,DEC200.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC200.doc,4,Decisiones
RESOLUCIÓN N° 242,APLICACION DEL ARTICULO 58 DEL ACUERDO DE CARTAGENA A SOLICITUD DEL GOBIERNO DEL ECUADOR,2/04/1985,RES242.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES242.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 241,APLICACION DEL ARTICULO 58 DEL ACUERDO DE CARTAGENA A SOLICITUD DEL GOBIERNO DEL ECUADOR,2/04/1985,RES241.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES241.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 240,APLICACION DEL ARTICULO 58 DEL ACUERDO DE CARTAGENA A SOLICITUD DEL GOBIERNO DEL ECUADOR,2/04/1985,RES240.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES240.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 243,EXENCION DE LA EXIGENCIA DE INCORPORAR MOTORES ELECTRICOS SUBREGIONALES EN LAS MOTOBOMBAS SUMERGIBLES DE POZO PROFUNDO,10/06/1985,RES243.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES243.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 204,ACEPTACIÓN DE RENUNCIA DE MIEMBRO DE LA JUNTA,13/06/1985,DEC204.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC204.doc,1,Decisiones
RESOLUCIÓN N° 246,FIJACIÓN DE REQUISITOS ESPECÍFICOS DE ORIGEN PARA TALADROS Y AMOLADORAS DEL ÍTEM 85.05.01.00 DE LA NABANDINA,25/06/1985,RES246.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES246.pdf,4,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 245,FIJACION DE REQUISITOS ESPECIFICOS DE ORIGEN PARA CANILLAS O GRIFOS PARA USO DOMESTICO IDENTIFICADOS EN EL ITEM 84.61.01.00 DE LA NABANDINA,25/06/1985,RES245.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES245.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 244,SUSPENSION DE REQUISITOS ESPECIFICOS DE ORIGEN FIJADOS POR LA RESOLUCION 227 PARA MAQUINAS DE COSER DE USO DOMESTICO,25/06/1985,RES244.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES244.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 247,SUSPENSION DE REQUISITOS ESPECIFICOS DE ORIGEN FIJADOS POR LA RESOLUCION 1 PARA REFRIGERADORES ELECTRICOS DE USO DOMESTICO,12/07/1985,RES247.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES247.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 205,PRÓRROGA DEL MANDATO DE LOS ACTUALES MIEMBROS DE LA JUNTA DEL ACUERDO DE CARTAGENA,15/07/1985,DEC205.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC205.doc,1,Decisiones
RESOLUCIÓN N° 248,"SUSPENSION DE LOS REQUISITOS ESPECIFICOS DE ORIGEN A QUE SE REFIERE EL ARTICULO 1 DE LA RESOLUCION 244, PARA UN NUMERO ADICIONAL DE UNIDADES",17/07/1985,RES248.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES248.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 249,VERIFICACION DE PRODUCCION DE PRODUCTOS COMPRENDIDOS EN EL PROGRAMA SECTORIAL DE DESARROLLO DE LA INDUSTRIA METALMECANICA,23/08/1985,RES249.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES249.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 206,DESIGNACIÓN DE LOS MIEMBROS DE LA JUNTA DEL ACUERDO DE CARTAGENA,6/09/1985,DEC206.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC206.doc,1,Decisiones
