Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
RESOLUCIÓN N° 2123,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE ENERO DE 2020,10/01/2020,RESOLUCION2123.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2123.docx,2,Resoluciones
RESOLUCIÓN N° 2124,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE FEBRERO DE 2020,22/01/2020,RESOLUCION2124.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2124.docx,2,Resoluciones
RESOLUCIÓN N° 2126,"OTORGAR AL DOCTOR JOSÉ EDUARDO BRANDES SALAZAR, LA ORDEN HONORÍFICA COMUNIDAD ANDINA GRAN COMENDADOR",27/01/2020,RESOLUCION2126.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2126.docx,2,Resoluciones
RESOLUCIÓN N° 2125,CALENDARIO DE DÍAS HÁBILES DE LA SECRETARÍA GENERAL PARA EL AÑO 2020 Y HORARIO DE ATENCIÓN DE LA MESA DE PARTES Y AL PÚBLICO.,27/01/2020,RESOLUCION2125.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2125.docx,3,Resoluciones
RESOLUCIÓN N° 2127,ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL,31/01/2020,RESOLUCION2127.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2127.docx,1,Resoluciones
RESOLUCIÓN N° 2128,"REQUISITOS ESPECÍFICOS DE ORIGEN DE TRANSFORMADORES ELÉCTRICOS CLASIFICADOS EN LAS SUBPARTIDAS NANDINA 8504.21.90, 8504.22.10, 8504.22.90, 8504.23.00, 8504.32.90, 8504.33.00, 8504.34.10, 8504.34.20 Y 8504.34.30",4/02/2020,RESOLUCION2128.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2128.docx,41,Resoluciones
RESOLUCIÓN N° 2129,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE FEBRERO DE 2020,7/02/2020,RESOLUCION2129.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2129.docx,2,Resoluciones
RESOLUCIÓN N° 2131,OTORGAR AL DOCTOR JORGE VALENCIA JARAMILLO LA “ORDEN HONORÍFICA COMUNIDAD ANDINA GRAN OFICIAL”,13/02/2020,RESOLUCION2131.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2131.docx,2,Resoluciones
RESOLUCIÓN N° 2130,"OTORGAR AL EXCELENTÍSIMO SEÑOR IVÁN DUQUE MÁRQUEZ, PRESIDENTE DE LA REPÚBLICA DE COLOMBIA, LA “ORDEN HONORÍFICA COMUNIDAD ANDINA EXTRAORDINARIA”",13/02/2020,RESOLUCION2130.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2130.docx,2,Resoluciones
DECISIÓN N° 854,SERVICIO DE ROAMING INTERNACIONAL ENTRE LOS PAÍSES MIEMBROS DE LA COMUNIDAD ANDINA,19/02/2020,DECISION854.docx,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DECISION854.docx,15,Decisiones
RESOLUCIÓN N° 2134,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE MARZO DE 2020,26/02/2020,RESOLUCION2134.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2134.docx,2,Resoluciones
RESOLUCIÓN N° 2133,DESIGNACIÓN DE DIRECTOR GENERAL,26/02/2020,RESOLUCION2133.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2133.docx,1,Resoluciones
RESOLUCIÓN N° 2132,PLAN OPERATIVO ANUAL (POA) 2020 DEL PROGRAMA ESTADÍSTICO COMUNITARIO 2018-2022,26/02/2020,RESOLUCION2132.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2132.docx,9,Resoluciones
RESOLUCIÓN N° 2135,ENCARGATURA TEMPORAL DE LA SECRETARÍA GENERAL,9/03/2020,RESOLUCION2135.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2135.docx,1,Resoluciones
RESOLUCIÓN N° 2137,"INCLUSIÓN DE MATERIALES CLASIFICADOS EN LAS SUBPARTIDAS NANDINA 5209.32.00, 5209.39.00, 5515.99.00 Y 5516.22.00 EN LA LISTA DE ESCASO ABASTO DE LA RESOLUCIÓN N° 1926",10/03/2020,RESOLUCION2137.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2137.docx,14,Resoluciones
RESOLUCIÓN N° 2136,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE MARZO DE 2020,10/03/2020,RESOLUCION2136.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2136.docx,2,Resoluciones
RESOLUCIÓN N° 2138,SUSPENSIÓN DE PLAZOS DE LOS PROCEDIMIENTOS ADMINISTRATIVOS A CARGO DE LA SECRETARÍA GENERAL,16/03/2020,RESOLUCION2138.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2138.docx,2,Resoluciones
RESOLUCIÓN N° 2139,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE ABRIL DE 2020,25/03/2020,RESOLUCION2139.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2139.docx,2,Resoluciones
RESOLUCIÓN N° 2140,SUSPENSIÓN DE PLAZOS DE LOS PROCEDIMIENTOS ADMINISTRATIVOS A CARGO DE LA SECRETARÍA GENERAL,30/03/2020,RESOLUCION2140.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2140.docx,2,Resoluciones
RESOLUCIÓN N° 2142,PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE ABRIL DE 2020,13/04/2020,RESOLUCION2142.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2142.docx,2,Resoluciones
RESOLUCIÓN N° 2141,SUSPENSIÓN DE PLAZOS DE LOS PROCEDIMIENTOS ADMINISTRATIVOS A CARGO DE LA SECRETARÍA GENERAL,13/04/2020,RESOLUCION2141.docx,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESOLUCION2141.docx,2,Resoluciones
