Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
RESOLUCIÓN N° 063,AMPLIACION DE PLAZO PARA PRESENTACION POR BOLIVIA DE ESTUDIO DE FACTIBILIDAD DE UNIDAD ASIGNADA POR LA DECISION 57 DE LA COMISION,29/03/1976,RES063.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES063.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 101,TRATAMIENTO ESPECIAL A BOLIVIA POR SU CONDICIÓN DE PAÍS MEDITERRÁNEO,9/04/1976,DEC101.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC101.doc,1,Decisiones
DECISIÓN N° 100,RECOMENDACIÓN DE SUSCRIPCIÓN DEL PROTOCOLO ADICIONAL AL ACUERDO DE CARTAGENA,9/04/1976,DEC100.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC100.doc,4,Decisiones
DECISIÓN N° 099,PROCEDIMIENTO PARA LA CONSIDERACIÓN DE LAS PROPUESTAS DE DESARROLLO INDUSTRIAL,9/04/1976,DEC099.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC099.doc,1,Decisiones
DECISIÓN N° 098,PROGRAMA ESPECIAL DE APOYO A BOLIVIA,9/04/1976,DEC098.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC098.doc,1,Decisiones
DECISIÓN N° 097,AUTORIZACIÓN AL GOBIERNO DE CHILE,9/04/1976,DEC097.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC097.doc,1,Decisiones
DECISIÓN N° 096,DESIGNACIÓN DE LOS MIEMBROS DE LA JUNTA,9/04/1976,DEC096.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC096.doc,1,Decisiones
RESOLUCIÓN N° 064,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA MARCAPASOS,26/04/1976,RES064.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES064.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 068,POSTERGACION HASTA EL 1 DE OCTUBRE DE 1976 DEL PLAZO SEÑALADO EN LA RESOLUCION 62,12/07/1976,RES068.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES068.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 067,"RETIRO DE PRODUCTOS DE LA NOMINA DE PRODUCTOS RESPECTO DE LOS CUALES NO EXISTE PRODUCCION EN LA SUBREGION, PARA LOS EFECTOS DE LA APLICACION DEL ARTICULO 65 DEL ACUERDO",12/07/1976,RES067.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES067.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 066,"RETIRO DE PRODUCTOS DE LA NOMINA DE PRODUCTOS RESPECTO DE LOS CUALES NO EXISTE PRODUCCION EN LA SUBREGION, PARA LOS EFECTOS DE LA APLICACION DEL ARTICULO 65 DEL ACUERDO",12/07/1976,RES066.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES066.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 065,"RETIRO DE PRODUCTOS DE LA NOMINA DE PRODUCTOS RESPECTO DE LOS CUALES NO EXISTE PRODUCCION EN LA SUBREGION, PARA LOS EFECTOS DE LA APLICACION DEL ARTICULO 65 DEL ACUERDO",14/07/1976,RES065.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES065.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 069,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA CEBADA CERVECERA,21/07/1976,RES069.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES069.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 071,"RETIRO DE PRODUCTOS DE LA NOMINA DE PRODUCTOS RESPECTO DE LOS CUALES NO EXISTE PRODUCCION EN LA SUBREGION, PARA LOS EFECTOS DE LA APLICACION DEL ARTICULO 65 DEL ACUERDO",11/08/1976,RES071.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES071.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 070,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA TUBOS DE NYLON,11/08/1976,RES070.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES070.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 072,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA FIBRA DE VIDRIO CON UN CONTENIDO DE CIRCONIO SUPERIOR AL 10 POR CIENTO,19/08/1976,RES072.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES072.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 073,REQUISITOS ESPECIFICOS DE ORIGEN,27/09/1976,RES073.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES073.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 105,PROCEDIMIENTO PARA LA CONSIDERACIÓN DE LAS PROPUESTAS DE DESARROLLO INDUSTRIAL,30/10/1976,DEC105.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC105.doc,1,Decisiones
