Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
RESOLUCIÓN N° 1205,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE ENERO DE 2009, CORRESPONDIENTES A LA CIRCULAR N° 332 DEL 6 DE ENERO DE 2009",12/01/2009,RESo1205.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1205.doc,3,Resoluciones
RESOLUCIÓN N° 1206,DELEGACIÓN DE FUNCIONES,13/01/2009,RESo1206.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1206.doc,2,Resoluciones
RESOLUCIÓN N° 1208,"POR LA CUAL SE DISPONE LA INSCRIPCIÓN EN EL REGISTRO SUBREGIONAL DE NORMAS SANITARIAS Y FITOSANITARIAS, DE LA RESOLUCIÓN DIRECTORAL Nº 29–2008-AG-SENASA-DSV DEL SERVICIO NACIONAL DE SANIDAD AGRARIA DE PERÚ QUE ESTABLECE LOS REQUISITOS FITOSANITARIOS DE NECESARIO CUMPLIMIENTO EN LA IMPORTACIÓN DE BULBOS DE LIATRIS (Liatris spp.) PROCEDENTE DE COLOMBIA",14/01/2009,RESo1208.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1208.doc,3,Resoluciones
RESOLUCIÓN N° 1207,"POR LA CUAL SE DISPONE LA INSCRIPCIÓN EN EL REGISTRO SUBREGIONAL DE NORMAS SANITARIAS Y FITOSANITARIAS, DEL ACUERDO MINISTERIAL Nº 390 DEL MINISTERIO DE AGRICULTURA, GANADERÍA, ACUACULTURA Y PESCA DE ECUADOR QUE APRUEBA EL PROGRAMA DE CERTIFICACIÓN FITOSANITARIA DE ORNAMENTALES DE EXPORTACIÓN",14/01/2009,RESo1207.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1207.doc,3,Resoluciones
RESOLUCIÓN N° 1210,"POR LA CUAL SE DISPONE LA INSCRIPCIÓN EN EL REGISTRO SUBREGIONAL DE NORMAS SANITARIAS Y FITOSANITARIAS, DE LA RESOLUCIÓN Nº 034, LA RESOLUCIÓN Nº 035, LA RESOLUCIÓN Nº 036 Y LA RESOLUCIÓN Nº 037 SOBRE EL ESTABLECIMIENTO DEL MUSEO DE REFERENCIA EN ENTOMOLOGÍA ECONÓMICA DEL SERVICIO ECUATORIANO DE SANIDAD AGROPECUARIA",23/01/2009,RESo1210.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1210.doc,3,Resoluciones
RESOLUCIÓN N° 1209,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE FEBRERO DE 2009, CORRESPONDIENTES A LA CIRCULAR N° 333 DEL 22 DE ENERO DE 2009",23/01/2009,RESo1209.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1209.doc,3,Resoluciones
RESOLUCIÓN N° 1211,MODIFICACIÓN DE LA RESOLUCIÓN 1195 (PRECIOS PISO Y TECHO Y TABLAS ADUANERAS DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA EL PERÍODO ABRIL DE 2009 - MARZO DE 2010),28/01/2009,RESo1211.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1211.doc,8,Resoluciones
RESOLUCIÓN N° 1212,"POR LA CUAL SE DISPONE LA INSCRIPCIÓN EN EL REGISTRO SUBREGIONAL DE NORMAS SANITARIAS Y FITOSANITARIAS, DE LA RESOLUCIÓN Nº 059 DEL SERVICIO ECUATORIANO DE SANIDAD AGROPECUARIA QUE ESTABLECE LOS REQUISITOS FITOSANITARIOS PARA LA IMPORTACIÓN DE SEMILLAS DE PLANTAS Y GRANO PARA CONSUMO DE CHÍA (SALVIA HISPANICA), PROCEDENTE DE BOLIVIA",30/01/2009,RESo1212.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1212.doc,3,Resoluciones
RESOLUCIÓN N° 1213,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE FEBRERO DE 2009, CORRESPONDIENTES A LA CIRCULAR N° 334 DEL 3 DE FEBRERO DE 2009",5/02/2009,RESo1213.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1213.doc,3,Resoluciones
DICTAMEN N° 01-2009,"REPÚBLICA DE COLOMBIA - RECLAMO DE LA EMPRESA TECNOQUÍMICAS S.A. POR PRESUNTO INCUMPLIMIENTO DE LOS ARTÍCULOS 4 Y 27 DEL TRATADO DE CREACIÓN DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA, DEL ARTÍCULO 91 DE SU ESTATUTO Y DEL ARTÍCULO 266 DE LA DECISIÓN 486 - RÉGIMEN COMÚN SOBRE PROPIEDAD INDUSTRIAL.",9/02/2009,DICtamen01-2009.doc,https://www.comunidadandina.org/DocOficialesFiles/Dictamenes/DICtamen01-2009.doc,20,Dictámenes
