Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
RESOLUCIÓN N° 1140,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE ENERO DE 2008, CORRESPONDIENTES A LA CIRCULAR N° 308 DEL 7 DE ENERO DE 2008",7/01/2008,RESo1140.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1140.doc,3,Resoluciones
RESOLUCIÓN N° 1141,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE FEBRERO DE 2008, CORRESPONDIENTES A LA CIRCULAR N° 309 DEL 21 DE ENERO DE 2008",22/01/2008,RESo1141.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1141.doc,3,Resoluciones
RESOLUCIÓN N° 1142,POR LA CUAL SE DISPONE LA INSCRIPCIÓN DE LA RESOLUCIÓN N° 2906 DEL MINISTERIO DE LA PROTECCIÓN SOCIAL DE COLOMBIA QUE ESTABLECE LOS LÍMITES MÁXIMOS DE RESIDUOS DE PLAGUICIDAS -LMR- EN ALIMENTOS PARA CONSUMO HUMANO Y EN PIENSOS O FORRAJES,25/01/2008,RESo1142.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1142.doc,3,Resoluciones
DECISIÓN N° 680,PRESUPUESTO DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA PARA EL AÑO 2008,30/01/2008,DEC680.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC680.doc,2,Decisiones
DECISIÓN N° 679,POLÍTICA ARANCELARIA DE LA COMUNIDAD ANDINA,30/01/2008,DEC679.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC679.doc,6,Decisiones
RESOLUCIÓN N° 1143,PRECIOS PISO Y TECHO Y TABLAS ADUANERAS DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA EL PERIODO ABRIL DE 2008 - MARZO DE 2009,1/02/2008,RESo1143.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1143.doc,45,Resoluciones
RESOLUCIÓN N° 1144,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE FEBRERO DE 2008, CORRESPONDIENTES A LA CIRCULAR N° 310 DEL 5 DE FEBRERO DE 2008",6/02/2008,RESo1144.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1144.doc,3,Resoluciones
RESOLUCIÓN N° 1146,"POR LA CUAL SE DISPONE LA INSCRIPCIÓN EN EL REGISTRO SUBREGIONAL DE NORMAS SANITARIAS Y FITOSANITARIAS, DE LA RESOLUCIÓN DIRECTORAL Nº 34-2007-AG-SENASA-DSV QUE ESTABLECE SEIS CATEGORÍAS DE RIESGO FITOSANITARIO",18/02/2008,RESo1146.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1146.doc,3,Resoluciones
RESOLUCIÓN N° 1145,POR LA CUAL SE DISPONE LA SUSPENSIÓN DEFINITIVA DE LA RESOLUCIÓN N° 003315 DEL INSTITUTO COLOMBIANO AGROPECUARIO (ICA),18/02/2008,RESo1145.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1145.doc,4,Resoluciones
RESOLUCIÓN N° 1147,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE MARZO DE 2008, CORRESPONDIENTES A LA CIRCULAR N° 311 DEL 19 DE FEBRERO DE 2008",20/02/2008,RESo1147.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo1147.doc,3,Resoluciones
