Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
RESOLUCIÓN N° 035,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA VARIOS PRODUCTOS,6/01/1975,RES035.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES035.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 036,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA VARIOS PRODUCTOS,22/01/1975,RES036.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES036.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 037,COMPLETA Y CORRIGE RESOLUCION 033,30/01/1975,RES037.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES037.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 039,SOLILCITUD DEL GOBIERNO DE VENEZUELA RESPECTO A LA SUSPENSION DEL AEMC PARA VARIOS PRODUCTOS,31/01/1975,RES039.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES039.pdf,11,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 038,"SOLICITUD DEL GOBIERNO DE CHILE RESPECTO SUSPENSION ARANCEL EXTERNO MINIMO COMUN PARA TRIGO, ARROZ Y MAIZ",3/02/1975,RES038.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES038.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 040,AMPLIACION DE PLAZO PARA PRESENTACION POR COLOMBIA DE ESTUDIOS DE FACTIBILIDAD DE LAS UNIDADES ASIGNADAS POR LA DECISION 57 DE LA COMISION,25/02/1975,RES040.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES040.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 041,SOLICITUD DEL GOBIERNO DE CHILE RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA FOSFATOS DE CALCIO NATURALES (FOSFORITA),14/03/1975,RES041.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES041.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 042,"INCLUSION DE NUEVOS PRODUCTOS EN LA NOMINA DE PRODUCTOS RESPECTO DE LOS CUALES NO EXISTE PRODUCCION EN LA SUBREGION, PARA EFECTOS DE LA APLICACION DEL ARTICULO 65 DEL ACUERDO",2/04/1975,RES042.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES042.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 043,SOLICITUD DEL GOBIERNO DE COLOMBIA RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN PARA HUEVOS LIBRES DE PATOGENOS ESPECIFICOS PARA PRODUCCION DE VACUNAS,24/04/1975,RES043.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES043.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 045,SOLICITUD DEL GOBIERNO DE CHILE RESPECTO A LA SUSPENSION DEL ARANCEL EXTERNO MINIMO COMUN DE PREPARADOS DEL TIPO DE LOS QUE SE UTILIZAN EN LA ALIMENTACION DE LOS ANIMALES,22/05/1975,RES045.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES045.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
